ProductID,productURL,Name,Description,ProductSKU,Price PL,Margin,Convert,Price UA,Price,ImageURL,InStock
10269696,https://www.ikea.com/pl/pl/p/sundvik-szafa-bialy-10269696/,"IKEA SUNDVIK Шафа біла,","<p>Вічний стиль, міцні матеріали та вишукані деталі. Шафа також досить глибока, щоб вмістити великі вішалки, тож вона може супроводжувати вашу дитину від перших повзунків до повноліття.</p><br> <strong> Інформація про Продукт</strong><br ><br>Двері мають вбудовану заслінку, яка гарантує безшумне закривання.<br >Досить глибоко для стандартних вішалок для дорослих.<br ><br><strong> Дизайнер</strong><br >Йон Карлссон<br><br><strong>Матеріали</strong><br >Основний матеріал / Бічна рама / Фронтальна частина ящика:<br >Масив сосни, морилка, прозорий акриловий лак<br >Каркас/задня панель:<br >ДВП, фольга паперова<br >двері:<br >Масив сосни, Масив сосни, Морилка, Прозорий акриловий лак<br >Сторона шухляди / Задня шухляда:<br >ДСП, поліетиленова плівка<br >Дно ящика:<br >ДВП, друк акриловою фарбою<br >Panel dolny:<br >Płyta pilśniowa<br >Mocowanie hamujące/ Drążek na wieszaki:<br >Lita sosna<br >Część górna:<br >Lita sosna, Bezbarwny lakier akrylowy, Bejca<br >Półka:<br >Lita sosna, Bezbarwny lakier akrylowy<br >Pielęgnacja<br >Przecierać czystą, wilgotną szmatką.<br >Wycierać czystą suchą tkaniną<br><br><strong>Розміри</strong><br><br>Ширина :  80 см<br >- Глибина :  50 см<br >Зріст :  171 см<br >Вільна висота під меблями :  18 см","102 696,96",999.0,1.3,7.5,0,9740.25,https://www.ikea.com/pl/pl/images/products/sundvik-szafa-bialy__0626568_pe692872_s5.jpg?f=s,True
40365371,https://www.ikea.com/pl/pl/p/mammut-krzeselko-dzieciece-do-wewnatrz-na-zewnatrz-bialy-40365371/,"IKEA MAMMUT Дитяче крісло, кімнатне / вуличне / біле","<p>Міцні та легкі меблі MAMMUT легко витримають примхи погоди та навіть найзапекліші ігри. Чудово підходить для використання на відкритому повітрі та легко очищається, коли приходить час переходити всередину.</p><br> <strong> Інформація про Продукт</strong><br ><br>Предмет меблів легкий, але стійкий, і дитина може переносити його з кімнати в кімнату або в сад.<br >Виготовлений з нешкідливого пластику, того ж матеріалу, що використовується для виробництва дитячих пляшечок, одноразових підгузників і контейнерів для їжі.<br >Він також ідеально підходить для використання на вулиці, оскільки виготовлений із матеріалів, стійких до дощу, сонця, снігу та бруду.<br >Проста збірка - просто з'єднайте елементи одним клацанням.<br ><br><strong> Дизайнер</strong><br >M Kjelstrup / A Östgaard<br><br><strong>Матеріали</strong><br >Поліпропіленовий пластик<br >Догляд<br >Протріть вологою тканиною.<br >Wycierać czystą suchą tkaniną<br><br><strong>Розміри</strong><br><br>Ширина :  39 см<br >Глибина :  36 см<br >Висота :  67 см<br >Глибина сидіння :  26 см<br >Висота сидіння :  30 см",403.653.71,69.0,1.3,7.5,0,672.75,https://www.ikea.com/pl/pl/images/products/mammut-krzeselko-dzieciece-do-wewnatrz-na-zewnatrz-bialy__0727925_pe735934_s5.jpg?f=s,False
79330470,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-szary-s79330470/,"IKEA TROFAST Стелаж з ящиками, білий / сірий,","<p>Дітям потрібне місце для ігор - і гарне місце для зберігання іграшок, наприклад TROFAST - серія міцних дерев'яних рам і легких пластикових контейнерів, які дитина може легко висунути, пересунути і поставити назад.</p><br> <strong> Інформація про Продукт</strong><br ><br>Весела та довговічна серія меблів для зберігання та впорядкування іграшок.<br >Каркас має напрямні, тож ви можете вставляти ящики та полиці, де завгодно, і змінювати їх положення в будь-який момент.<br >Низький предмет меблів з місцем для зберігання, підігнаним під зріст дитини. Дітям легше дістатися і прибрати свої речі.<br ><br><strong> Дизайнер</strong><br >Копенгагенська студія<br><br><strong>Матеріали</strong><br >рамка<br >Зносний шар:<br >ДСП, Паперова фольга, Пластиковий бортик, Пластиковий бортик, Пластиковий бордюр, Пластиковий бордюр<br >Направляюча шухляда:<br >Tworzywo polipropylenowe<br >Pojemnik<br >Tworzywo polipropylenowe<br >Pielęgnacja<br >Pojemnik<br >Wycierać szmatką zwilżoną delikatnym środkiem do czyszczenia.<br >Wycierać czystą, suchą szmatką.<br><br><strong>Розміри</strong><br><br>Ширина :  46 см<br >Глибина :  30 см<br >Висота :  94 см","793 304,70",209.0,1.3,7.5,0,2037.75,https://www.ikea.com/pl/pl/images/products/trofast-regal-z-pojemnikami-bialy-szary__0807935_pe770607_s5.jpg?f=s,True
50422494,https://www.ikea.com/pl/pl/p/godishus-szafa-bialy-50422494/,"IKEA GODISHUS Шафа, білий,","<p>Ця містка шафа має і вішалку для одягу, і полиці. Він також настільки глибокий, що ви можете повісити вішалки для одягу для дорослих - ідеально, коли ваша дитина підросте.</p><br> <strong> Інформація про Продукт</strong><br ><br>Полицю та вішалку для одягу можна розташувати двома різними способами: рейку вгорі та полицю внизу або обидва разом у верхній частині шафи.<br >Досить глибоко для стандартних вішалок для дорослих.<br >Барвисті наклейки, що входять у комплект, дозволять вам швидко позначити двері по-своєму.<br >Ви також можете писати на наклейці крейдою, щоб запам’ятати, де що знаходиться.<br><br><strong>Матеріали</strong><br >Бічна панель / Нижня панель / Верхня панель / Полиця:<br >ДСП, Пластикова окантовка, Меламінова плівка<br >Задня панель:<br >ДВП, акрилова фарба<br >двері:<br >Płyta wiórowa, folia melaminowa, Krawędź z tworzywa<br >Pielęgnacja<br >Przecierać czystą, wilgotną szmatką.<br >Wycierać czystą suchą tkaniną<br><br><strong>Розміри</strong><br><br>Ширина :  60 см<br >- Глибина :  51 см<br >Зріст :  178 см",504.224.94,399.0,1.3,7.5,0,3890.250000000001,https://www.ikea.com/pl/pl/images/products/godishus-szafa-bialy__0721180_pe735622_s5.jpg?f=s,True
80382321,https://www.ikea.com/pl/pl/p/mammut-krzeselko-dzieciece-do-wewnatrz-na-zewnatrz-rozowy-80382321/,"IKEA MAMMUT Дитяче крісло, кімнатне / вуличне / рожеве","<p>Міцні та легкі меблі MAMMUT легко витримають примхи погоди та навіть найзапекліші ігри. Чудово підходить для використання на відкритому повітрі та легко очищається, коли приходить час переходити всередину.</p><br> <strong> Інформація про Продукт</strong><br ><br>Предмет меблів легкий, але стійкий, і дитина може переносити його з кімнати в кімнату або в сад.<br >Виготовлений з нешкідливого пластику, того ж матеріалу, що використовується для виробництва дитячих пляшечок, одноразових підгузників і контейнерів для їжі.<br >Він також ідеально підходить для використання на вулиці, оскільки виготовлений із матеріалів, стійких до дощу, сонця, снігу та бруду.<br >Проста збірка - просто з'єднайте елементи одним клацанням.<br ><br><strong> Дизайнер</strong><br >M Kjelstrup / A Östgaard<br><br><strong>Матеріали</strong><br >Поліпропіленовий пластик<br >Догляд<br >Протріть вологою тканиною.<br >Wycierać czystą suchą tkaniną<br><br><strong>Розміри</strong><br><br>Ширина :  39 см<br >Глибина :  36 см<br >Висота :  67 см<br >Глибина сидіння :  26 см<br >Висота сидіння :  30 см",803.823.21,69.0,1.3,7.5,0,672.75,https://www.ikea.com/pl/pl/images/products/mammut-krzeselko-dzieciece-do-wewnatrz-na-zewnatrz-rozowy__0727923_pe735930_s5.jpg?f=s,True
40201737,https://www.ikea.com/pl/pl/p/sundvik-biurko-dla-dziecka-bialy-40201737/,"IKEA SUNDVIK Стіл дитячий, білий,","<p>Маленькі предмети меблів легко створять для вашої дитини затишний художній куточок. Саме для цього була створена дитяча парта СУНДВІК. Саме потрібного розміру, зберігання під кришкою - і ідеально підходить до крісла SUNDVIK.</p><br> <strong> Інформація про Продукт</strong><br ><br>Стіл, який легко вписується в невеликий простір і ідеально підходить для малювання, читання або розвитку хобі.<br >Регульована кришка запобігає випадковому падінню кришки та травмуванню мізинців чи рук.<br >Місце для зберігання під підйомним столом, з великим відділенням для документів формату А3 і меншим відділенням для ручок і олівців.<br ><br><strong> Дизайнер</strong><br >Єва Шильдт<br><br><strong>Матеріали</strong><br >база:<br >Масив сосни, прозорий акриловий лак<br >Внизу:<br >ДВП, прозорий акриловий лак<br >Догляд<br >Протріть вологою тканиною.<br><br><strong>Розміри</strong><br><br>Довжина :  60 см<br >Ширина :  45 см<br >Висота :  55 см",402.017.37,299.0,1.3,7.5,0,2915.25,https://www.ikea.com/pl/pl/images/products/sundvik-biurko-dla-dziecka-bialy__0735858_pe740221_s5.jpg?f=s,True
30472499,https://www.ikea.com/pl/pl/p/dundra-stolik-z-miejscem-do-przechowywania-bialy-szary-30472499/,"IKEA DUNDRA Стіл з місцем для зберігання, білий / сірий","<p>Гра з потягами та машинами, будівництво, малювання чи саморобка - цей стіл схожий на чисте полотно, де ваша дитина вирішує, що вона хоче робити. А коли веселощі закінчаться, все може зникнути в ящику.</p><br> <strong> Інформація про Продукт</strong><br ><br>Одна або кілька дітей можуть грати самостійно на цьому великому довгому столі, тому що на ньому все доступно.<br >Надзвичайно міцна ламінована поверхня витримає як творчих художників, невтомних будівельників⎼, так і подальше прибирання.<br >Усі сторони однаково красиві, тому ви можете поставити стіл у центр, і ваша дитина зможе грати з обох боків.<br >Край навколо стільниці трохи вище, щоб речі не падали.<br >Велика шухляда має 2 відділення ⎼ це дозволяє легко впорядкувати вміст.<br ><br><strong> Дизайнер</strong><br >IKEA зі Швеції<br><br><strong>Матеріали</strong><br >Стільниця:<br >ДСП, Ламінат, Ламінат, Пластикова кромка<br >Бічна панель / Задня панель / Перегородка / Нижня панель / Передня панель ящика:<br >ДСП, Паперова фольга, Пластикова кромка<br >Dno szuflady:<br >Płyta pilśniowa, Folia papierowa<br >Pielęgnacja<br >Przecierać czystą, wilgotną szmatką.<br >Wycierać czystą suchą tkaniną<br><br><strong>Розміри</strong><br><br>Ширина :  119 см<br >- Глибина :  57 см<br >Висота :  52 см",304.724.99,499.0,1.3,7.5,0,4865.25,https://www.ikea.com/pl/pl/images/products/dundra-stolik-z-miejscem-do-przechowywania-bialy-szary__0938734_pe794259_s5.jpg?f=s,False
10480061,https://www.ikea.com/pl/pl/p/strandmon-fotelik-dzieciecy-ebbetorp-turkusowy-10480061/,IKEA STRANDMON Дитяче сидіння Ebbetorp бірюзовий,"<p>Діти відчувають себе дуже важливими, коли можуть робити те, що роблять їхні батьки. Саме тому ми створили мініатюрну дитячу версію нашого улюбленого крісла STRANDMON. Тепер ви і ваша дитина можете сидіти поруч і подарувати собі блаженний відпочинок.</p><br> <strong> Інформація про Продукт</strong><br ><br>Діти менші і сидять не так, як дорослі. Вони люблять рухатися і можуть раптово перетворити ваше крісло в безлюдний острів або космічну ракету. Тому замість вільної подушки, як у дорослому варіанті, ми зробили фіксоване сидіння.<br ><br><strong> Дизайнер</strong><br >IKEA зі Швеції<br><br><strong>Матеріали</strong><br >Тканина:<br >300% бавовна<br >Тканина:<br >100% бавовна<br >Каркас сидіння:<br >ДСП, фанера, нетканий поліпропілен, картон<br >Подушка сидіння:<br >Пінополіуретан 30 кг / м3, поліефірна вата<br >Задня рама:<br >ДВП, фанера, масив дерева<br >Подушка спинки:<br >Пінополіуретан 20 кг / м3, поліефірна вата<br >Каркас спинки:<br >ДСП, Фанера, Картон, Масив дерева, Поліетилен<br >Подушка спинки:<br >Пінополіуретан 25 кг / м3, поліефірна вата<br >Materiał elastyczny na część tylną:<br >50% polipropylen, 50% kauczuk<br >Noga:<br >lity buk, Bezbarwny lakier akrylowy<br >Pielęgnacja<br >Rama, niezdejmowane pokrycie<br >Czyścić środkiem do mebli tapicerowanych<br >Odkurzać.<br><br><strong>Розміри</strong><br><br>Ширина :  56 см<br >- Глибина :  62 см<br >Висота :  71 см<br >Ширина сидіння :  44 см<br >Глибина сидіння :  41 см<br >Висота сидіння :  28 см",104.800.61,599.0,1.3,7.5,0,5840.25,https://www.ikea.com/pl/pl/images/products/strandmon-fotelik-dzieciecy-ebbetorp-turkusowy__0961639_pe807690_s5.jpg?f=s,False
39429091,https://www.ikea.com/pl/pl/p/smastad-szafa-z-elementem-wysuwanym-bialy-bladoturkusowy-z-drazkiem-na-ubrania-s39429091/,"IKEA SMÅSTAD Шафа з висувним елементом, білий ніжно-бірюзовий / зі штангою для одягу,","<p>Ми розробили цю шафу-купе з точки зору дитини. Тут вони все бачать і тягнуться до свого одягу та речей з двох сторін - навіть менші діти або ті, хто зайнятий більш важливими справами.</p><br> <strong> Інформація про Продукт</strong><br ><br>Щоб ви та ваша дитина не наражалися на гострі краї, всі кути дверей SMÅSTAD злегка закруглені.<br >Гачки всередині та зовні полегшують розвішування одягу, рюкзаків та інших речей, які інакше залишилися б купою на підлозі.<br >У нижній частині висувного бардачка є контейнер для всіх речей, які потрібно швидко прибрати.<br >Верхня шафа має 1 вішалку для одягу - чим старша дитина, тим більше одягу вона може самостійно організувати.<br><br><strong>Матеріали</strong><br >Висувна система зберігання<br >Верхня панель / Бічна панель / Фіксована полиця:<br >ДСП та ДВП із стільниковим наповненням (100% перероблений папір), паперова фольга, паперова фольга, пластикова окантовка<br >Нижня панель:<br >ДСП та ДВП із стільниковим наповненням (100% перероблений папір), паперова фольга, пластикова окантовка<br >Задня панель:<br >ДВП, поліетиленова плівка<br >Фронт ящика:<br >ДВП, акрилова фарба<br >Tył szuflady/ Boki szuflady/ Dno szuflady/ Części pozostałe:<br >Płyta wiórowa, folia melaminowa, Krawędź z tworzywa<br >Drzwi<br >Płyta pilśniowa, Farba akrylowa<br >Haczyk na drążek ubraniowy/ haczyk i zacisk<br >stal, Epoksydowa/poliestrowa powłoka proszkowa, Epoksydowa/poliestrowa powłoka proszkowa<br >Samodomykające zawiasy<br >Zawias:<br >stal, pokryte miedzią<br >Urządzenie cicho zamykające:<br >tworzywo acetalowe<br >Regulowany drążek ubraniowy<br >Rurka:<br >stal, Epoksydowa/poliestrowa powłoka proszkowa<br >Połączenie:<br >Tworzywo polipropylenowe<br >Mocowanie hamujące:<br >guma syntetyczna<br >Szyna do zawieszania<br >stal, Epoksydowa/poliestrowa powłoka proszkowa<br><br><strong>Розміри</strong><br><br>Ширина :  60 см<br >- Глибина :  57 см<br >Зріст :  196 см",394.290.91,780.0,1.3,7.5,0,7605.0,https://www.ikea.com/pl/pl/images/products/smastad-szafa-z-elementem-wysuwanym-bialy-bladoturkusowy-z-drazkiem-na-ubrania__0922184_pe788060_s5.jpg?f=s,False
40153859,https://www.ikea.com/pl/pl/p/kritter-stolik-dzieciecy-bialy-40153859/,"IKEA KRITTER Стіл дитячий, білий,","<p>Цей стіл призначений для ручної роботи, складання головоломок, ігор тощо – наодинці чи з друзями. Можна поєднати з дитячим стільцем KRITTER, щоб створити невеликий куточок для гри та читання.</p><br> <strong> Інформація про Продукт</strong><br ><br>Їх невеликі розміри роблять їх особливо корисними в невеликих кімнатах або кімнатах.<br ><br><strong> Дизайнер</strong><br >IKEA зі Швеції<br><br><strong>Матеріали</strong><br >база:<br >масив каучукового дерева, акрилова фарба<br >Стільниця:<br >ДВП, Акрилова фарба, Акрилова фарба<br >Догляд<br >Протріть вологою тканиною.<br >Витріть насухо чистою тканиною<br><br><strong>Розміри</strong><br><br>Довжина :  59 см<br >Ширина :  50 см<br >Висота :  50 см",401.538.59,149.0,1.3,7.5,0,1452.7500000000002,https://www.ikea.com/pl/pl/images/products/kritter-stolik-dzieciecy-bialy__0735837_pe740208_s5.jpg?f=s,True
481198,https://www.ikea.com/pl/pl/p/baenkkamrat-poduszka-na-lawke-turkusowy-00481198/,"IKEA BÄNKKAMRAT Подушка для лавки, бірюза,","<p>Перетворює лавку на м’яку зручну зону для відпочинку та ідеально підходить до лавки SMÅSTAD.</p><br> <strong> Інформація про Продукт</strong><br ><br>4 подушки для лавки також можна розмістити під двостороннім ліжком KURA, щоб створити м’який і затишний куточок для читання.<br >Кришка легко знімається для прання, оскільки вона застібається на блискавку.<br >Наповнювач з поліестеру зберігає форму і забезпечує ніжну підтримку тілу малюка.<br >Він міцно тримається на місці, оскільки має нековзку поверхню під ним.<br ><br><strong> Дизайнер</strong><br >Дженніфер Ідрізі<br><br><strong>Матеріали</strong><br >Зовнішня тканина:<br >52% поліестер (мін. 80% перероблений), 48% бавовна<br >Тканина, спинка:<br >100% поліпропілен, силіконова гума<br >ZIP:<br >100% поліестер<br >начинка:<br >100% поліестер (мінімум 50% перероблений)<br >Догляд<br >Наволочка<br >Машинне прання максимум 40 ° C, звичайна програма.<br >Не відбілювати.<br >Не сушити в пральній машині.<br >Праска максимум 110 °C.<br >Nie prać chemicznie.<br><br><strong>Розміри</strong><br><br>Довжина :  90 см<br >Ширина :  50 см<br >Товщина :  3 см",004.811.98,50.0,1.3,7.5,0,487.5,https://www.ikea.com/pl/pl/images/products/baenkkamrat-poduszka-na-lawke-turkusowy__0830878_pe777721_s5.jpg?f=s,True
10407136,https://www.ikea.com/pl/pl/p/ikea-ps-loemsk-fotel-obrotowy-bialy-czerwony-10407136/,"IKEA IKEA PS LÖMSK Стілець поворотний, білий/червоний","<p>Якщо закрити кришку, крісло перетворюється на потаємну схованку для дитини</p><br> <strong> Інформація про Продукт</strong><br ><br>Тканина пропускає світло, тому під капюшоном ніколи не буває повністю темно.<br >Обертання навколо себе розвиває вашу здатність утримувати рівновагу<br >Для більшого комфорту можна додати подушку або килимок.<br ><br><strong> Дизайнер</strong><br >Моніка Малдер<br><br><strong>Матеріали</strong><br >Тканина:<br >100% поліестер<br >Пластикове кріплення:<br >Посилений поліамідний пластик<br >Ковшове сидіння / сидіння / базова кришка:<br >Поліпропіленовий пластик<br >база:<br >сталь, епоксидне/поліефірне порошкове покриття<br >Догляд<br >Ручне прання при макс.40°C.<br >Не відбілювати.<br >Не сушити в пральній машині.<br >Не прасувати.<br >Не піддавайте хімчистці.<br >Przecierać łagodnym środkiem myjącym<br><br><strong>Розміри</strong><br><br>Ширина :  59 см<br >- Глибина :  62 см<br >Висота :  75 см<br >Загальна висота :  82 см<br >Висота сидіння :  17 см","104 071,36",349.0,1.3,7.5,0,3402.75,https://www.ikea.com/pl/pl/images/products/ikea-ps-loemsk-fotel-obrotowy-bialy-czerwony__0726690_pe735385_s5.jpg?f=s,True
99390316,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-bialy-s99390316/,"IKEA SMÅSTAD Шафа, білий / білий,","<p>У комплект входять регульовані ніжки, завдяки яким він стійко стоїть навіть на нерівній підлозі.</p><br> <strong> Інформація про Продукт</strong><br ><br>Щоб зберегти природні ресурси та максимально використати деревину, ми використовували відходи лісопиляння у виробництві ДСП для SMÅSTAD.<br><br><strong>Матеріали</strong><br >Корпус / полку<br >ДВП, паперова фольга, ДСП, стільниковий папір (100% перероблений)<br >Двері/стільниця модуля зберігання<br >ДВП, акрилова фарба<br >Стрижень<br >сталь, епоксидне/поліефірне порошкове покриття<br >Петлі, що самозакриваються<br >Петля:<br >stal, pokryte miedzią<br >Urządzenie cicho zamykające:<br >tworzywo acetalowe<br >Haczyk i zacisk<br >stal, Epoksydowa/poliestrowa powłoka proszkowa, Epoksydowa/poliestrowa powłoka proszkowa<br >Noga regulowana<br >stal, Tworzywo polipropylenowe, galwanizowane<br >Pielęgnacja<br >Obudowa/drążek/półka/noga regulowana<br >Wycierać szmatką zwilżoną delikatnym środkiem do czyszczenia.<br >Wycierać czystą, suchą szmatką.<br><br><strong>Розміри</strong><br><br>Глибина :  42 см<br >Зріст :  123 см<br >Ширина :  60 см","993 903,16",464.0,1.3,7.5,0,4524.0,https://www.ikea.com/pl/pl/images/products/smastad-szafa-bialy-bialy__0922429_pe788173_s5.jpg?f=s,True
492795,https://www.ikea.com/pl/pl/p/laerande-biurko-z-wysuwana-szafka-bialy-00492795/,"IKEA LÄRANDE Письмовий стіл з висувною шафою, білий,","<p>Цей міцний письмовий стіл із висувною шафою пропонує багато розумних функцій, багато місця для зберігання та разом із серіями SMÅSTAD, SLÄKT та ÖVNING створює дитячу кімнату, яка є водночас веселою та функціональною.</p><br> <strong> Інформація про Продукт</strong><br ><br>І стіл, і висувна шафа досить міцні, щоб утримувати важкі книги та інші предмети, які зазвичай опиняються навколо столу.<br >Висувна шафа має 3 яруси з полицями, на яких достатньо місця для книг, папок формату А4 або будь-чого, що потрібно заховати.<br >Висота столу становить 74, що є найбільш прийнятним згідно з дослідженнями ергономіки. Якщо вам потрібно відрегулювати положення дитячого сидіння, ви можете підняти або опустити стілець.<br >Поверхня столу повинна витримувати багато. Тому ця лакована поверхня надзвичайно довговічна.<br >На столі достатньо простору, щоб розмістити аксесуари серій ÖVNING і MÖJLIGHET (продаються окремо) і монітор.<br >Усі кути плавно закруглені, щоб не наражати вас і вашу дитину на гострі краї.<br >Висувну шафу можна встановити зліва або справа від столу.<br >Якщо ваша дитина хоче покласти на стіл список справ або фотографії, ви можете додати відповідну перфоровану дошку SKÅDIS, яку легко прикріпити до столу за допомогою роз’єму SKÅDIS або безпосередньо на стіні. Продається окремо.<br >На короткій стороні столу є металева рейка, на яку ви можете повісити речі, які вам потрібні під рукою, використовуючи гачки та затискачі LÄTTHET (2 шт.), продаються окремо.<br ><br><strong> Дизайнер</strong><br >Йоганна Єлінек<br><br>Materiały<br >Blat:<br >Płyta wiórowa i płyta pilśniowa z wypełnieniem plaster miodu (100% papier z recyklingu), Farba akrylowa, Farba akrylowa, Krawędź z tworzywa<br >Panel boczny/ Panel dolny/ Panel tylny/ Tył szuflady/ Bok szuflady/ Części pozostałe:<br >Płyta wiórowa, folia melaminowa, Krawędź z tworzywa<br >Front szuflady:<br >Płyta pilśniowa, Farba akrylowa<br >Dno szuflady:<br >Płyta wiórowa, folia melaminowa<br >NOTRANS/ Szyna tylna/ Szyna górna/ Połączenie nóg:<br >stal, Epoksydowa/poliestrowa powłoka proszkowa<br >Spód:<br >Płyta pilśniowa, Folia papierowa, Farba akrylowa<br >Pielęgnacja<br >Wycierać szmatką zwilżoną delikatnym środkiem do czyszczenia.<br >Wycierać czystą, suchą szmatką.<br><br><strong>Розміри</strong><br><br>Ширина :  120 см<br >- Глибина :  58 см<br >Висота :  74 см<br >Вільна висота під столом :  72 см",004.927.95,499.0,1.3,7.5,0,4865.25,https://www.ikea.com/pl/pl/images/products/laerande-biurko-z-wysuwana-szafka-bialy__1041737_pe841136_s5.jpg?f=s,True
19389152,https://www.ikea.com/pl/pl/p/smastad-lawka-z-pojemnikiem-na-zabawki-bialy-bialy-s19389152/,"IKEA SMÅSTAD Лавка з контейнером для іграшок, білий / білий,","<p>Po całym dniu zabawy w domu zabawki są wszędzie. Ta ławka zpomieści je wszystkie - po prostu otwórz pudełko i odłóż zabawaki. Łatwe sprzątanie zarówno dla dorosłych, jak i dzieci.</p><br> <strong> Інформація про Продукт</strong><br ><br>У коробці достатньо місця для таких великих предметів, як м’ячі тварини та м’ячі, що ідеально підходить для швидкого прибирання.<br >У комплект входять регульовані ніжки, завдяки яким він стійко стоїть навіть на нерівній підлозі.<br >Щоб зберегти природні ресурси та максимально використати деревину, ми використовували відходи лісопиляння у виробництві ДСП для SMÅSTAD.<br><br><strong>Матеріали</strong><br >Лава<br >Верхня панель:<br >ДСП і ДВП із стільниковим наповненням (100% перероблений папір), Паперова фольга, Пластикова окантовка, Паперова фольга<br >Бічна панель:<br >ДСП, Паперова фольга, Пластиковий бордюр, Паперова фольга<br >Задня панель:<br >ДСП, Паперова фольга, Пластикова кромка<br >Коробка<br >Фронт ящика:<br >ДВП, акрилова фарба<br >Сторона шухляди / Задня шухляда:<br >ДСП, меламінова плівка<br >Залізниця:<br >Біверборд<br><br><strong>Розміри</strong><br><br>- Глибина :  52 см<br >Висота :  48 см<br >Ширина :  90 см",193.891.52,349.0,1.3,7.5,0,3402.75,https://www.ikea.com/pl/pl/images/products/smastad-lawka-z-pojemnikiem-na-zabawki-bialy-bialy__0918197_pe786134_s5.jpg?f=s,True
89329372,https://www.ikea.com/pl/pl/p/trofast-regal-jasna-sosna-bejcowana-na-bialo-szary-s89329372/,"IKEA TROFAST Книжкова шафа, сосна біла морилка / сірий,","<p>Дітям потрібне місце для ігор - і гарне місце для зберігання іграшок, наприклад TROFAST - серія міцних дерев'яних рам і легких пластикових контейнерів, які дитина може легко висунути, пересунути і поставити назад.</p><br> <strong> Інформація про Продукт</strong><br ><br>Весела та довговічна серія меблів для зберігання та впорядкування іграшок, сидіння, ігор та відпочинку.<br >Каркас має серію пазів, тож ви можете вставляти ящики та полиці, куди завгодно, і змінювати їх положення в будь-який момент.<br >Низький предмет меблів з місцем для зберігання, підігнаним під зріст дитини. Дітям легше дістатися і прибрати свої речі.<br ><br><strong> Дизайнер</strong><br >Копенгагенська студія<br><br><strong>Матеріали</strong><br >рамка<br >Масив сосни, тонований прозорим акриловим лаком<br >Контейнер<br >Поліпропіленовий пластик<br >Догляд<br >Контейнер<br >Протріть вологою тканиною.<br >Wycierać czystą, suchą szmatką.<br><br><strong>Розміри</strong><br><br>Ширина :  94 см<br >- Глибина :  44 см<br >Висота :  91 см",893.293.72,549.0,1.3,7.5,0,5352.75,https://www.ikea.com/pl/pl/images/products/trofast-regal-jasna-sosna-bejcowana-na-bialo-szary__0807471_pe770423_s5.jpg?f=s,True
10501884,https://www.ikea.com/pl/pl/p/oerfjaell-dzieciece-krzeslo-biurowe-bialy-vissle-jasnoszary-10501884/,"IKEA ÖRFJÄLL Дитяче письмове крісло, білий / Vissle світло-сірий","<p>Офісне крісло з гарно оббитим сидінням і спинкою, на яку можна спертися.</p><br> <strong> Інформація про Продукт</strong><br ><br>Дитина може легко змінити положення сидіння, поставивши ноги на основу стільця, злегка покрутивши стілець або пересуваючи стілець на коліщатках.<br >Тримайте крісло в чистоті, регулярно очищаючи його пилососом і протираючи злегка вологою тканиною.<br ><br><strong> Дизайнер</strong><br >S Holmbäck / U Nordentoft<br><br><strong>Матеріали</strong><br >Каркас сидіння та спинки:<br >Сталь, Епоксидне/поліефірне порошкове покриття, Клеєний шпон<br >Подушка сидіння:<br >нетканий поліпропілен<br >Наповнення, спинка / Поролон, сидіння:<br >Пінополіуретан 35 кг / м3<br >Верхня пластина / Основа у формі зірки / Основа у формі зірки:<br >сталь, епоксидне/поліефірне порошкове покриття<br >Розсувна колонка:<br >поліамідний пластик, ацеталь пластик<br >Pokrycie/ Nakładki rurki:<br >Tworzywo polipropylenowe<br >Tkanina:<br >100 % poliester<br >Pielęgnacja<br >Odkurzać.<br >Wycierać czystą, suchą szmatką.<br >Czyścić miękką szmatką zwilżoną w wodzie.<br><br><strong>Розміри</strong><br><br>- Глибина :  53 см<br >Максимальна висота :  83 см<br >Максимальна висота сидіння :  49 см<br >Мінімальна висота сидіння :  38 см<br >Глибина сидіння :  34 см<br >Ширина сидіння :  39 см<br >Випробувано :  110 кг<br >Ширина :  53 см",105.018.84,199.0,1.3,7.5,0,1940.25,https://www.ikea.com/pl/pl/images/products/oerfjaell-dzieciece-krzeslo-biurowe-bialy-vissle-jasnoszary__0977960_pe813958_s5.jpg?f=s,False
